Year,Month,Hour,Vehicle,Driver / Operator Type,City,State,Roadway Type,Roadway Surface,Roadway Description,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Speed Difference Category,Mileage Category
2025,5,20,Tesla Model 3 2023,Consumer,Pompano Beach,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,High
2025,5,17,Tesla Model Y 2024,Consumer,Joppatowne,MD,Intersection,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Yes,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Low
2025,5,22,Tesla Cybertruck 2024,Consumer,Temple,TX,Unknown,Dry,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2025,5,9,Tesla Model Y 2025,Consumer,Sacramento,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Making Left Turn,No,Yes,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2025,5,0,Tesla Model Y 2024,Consumer,Houston,TX,Intersection,Unknown,Unknown,Unknown,N,N,Y,N,N,N,N,N,N,SUV,Unknown,Stopped,Unknown,Unknown,N,Y,Y,N,N,N,N,N,N,N,N,Making Right Turn,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Low
2025,5,19,Tesla Model Y 2024,Consumer,Montrose,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2025,5,17,Tesla Model Y 2024,Consumer,Mesquite,TX,Intersection,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Making Left Turn,Yes,Unknown,Unknown,N,N,N,N,N,N,Y,N,Y,Y,N,N,At or Below Limit,Medium
2025,5,21,Tesla Model 3 2024,Consumer,Barclay,MD,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2025,5,8,Tesla Model Y 2024,Consumer,Paterson,NJ,Highway / Freeway,Wet,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,N,Y,N,N,N,N,N,N,Y,N,At or Below Limit,High
2025,5,15,Tesla Model Y 2024,Consumer,Bellflower,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Slightly Over,Medium
2025,5,15,Tesla Model Y 2024,Consumer,North Hollywood,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2025,5,7,Tesla Model 3 2024,Consumer,Pismo Beach,CA,Intersection,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Making Left Turn,Yes,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2025,5,14,Tesla Model 3 2023,Consumer,Milpitas,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2025,5,2,Tesla Model 3 2023,Consumer,Oceanside,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,N,N,N,N,N,N,Y,Y,Y,N,N,At or Below Limit,High
2025,5,23,Tesla Model Y 2025,Consumer,Tukwila,WA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Significantly Over,Low
2025,5,18,Ford F150 Lighting 2024,Consumer,San Antonio,TX,Highway / Freeway,Unknown,Traffic Incident,Unknown,N,N,N,N,N,N,Y,N,N,Passenger Car,Unknown,Proceeding Straight,No,No,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,No,No,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2025,5,22,Subaru Crosstrek 2024,Consumer,Tracy,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,"Other, see Narrative",No Injuries Reported,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Yes,Yes,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2025,5,14,Tesla Model Y 2026,Consumer,Long Beach,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2025,5,22,Tesla Model Y 2024,Consumer,Calabasas,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Moderately Over,Medium
2025,5,9,Tesla Model 3 2023,Consumer,Whittier,CA,Highway / Freeway,Dry,Unknown,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Moderately Over,Very High
2025,5,16,Tesla Model 3 2025,Consumer,Queens Village,NY,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,SUV,No Injuries Reported,Proceeding Straight,Unknown,Unknown,Y,N,N,Y,N,N,Y,N,N,N,N,Proceeding Straight,Yes,Yes,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Low
2025,3,15,Tesla Model Y 2021,Consumer,East Northport,NY,Intersection,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Yes,Unknown,N,N,Y,N,N,Y,N,N,N,N,N,Making Left Turn,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,Y,N,N,At or Below Limit,Medium
2025,3,18,Tesla Model X 2017,Consumer,Goodyear,AZ,Highway / Freeway,Dry,Traffic Incident,Daylight,N,N,Y,N,N,N,N,N,N,Passenger Car,Unknown,"Other, see Narrative",Yes,Unknown,N,N,N,N,N,N,Y,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,Y,N,Y,N,N,Slightly Over,Very High
2025,5,7,Tesla Model Y 2022,Consumer,New Berlin,IL,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Animal,Unknown,NM Crossing Roadway,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,Slightly Over,High
2025,5,15,Tesla Model S 2023,Consumer,Gray Court,SC,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2025,5,6,Tesla Model S 2021,Consumer,Fremont,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,High
2025,5,16,Tesla Model 3 2023,Consumer,Commerce,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,N,N,Y,N,N,Y,N,N,N,N,At or Below Limit,Medium
2025,4,23,Subaru Outback 2023,Consumer,Dillon,MT,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,"Other, see Narrative",Moderate,Unknown,Not Applicable,Not Applicable,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Yes,Yes,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,At or Below Limit,High
2025,5,9,Tesla Model Y 2022,Consumer,Stockton,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,N,N,N,At or Below Limit,Very High
2025,5,13,Tesla Model Y 2022,Consumer,Bradenton,FL,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,"Other, see Narrative",Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,Y,N,N,N,N,N,At or Below Limit,High
2025,5,16,Tesla Model Y 2025,Consumer,San Diego,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Passenger Car,Unknown,Stopped,No,Unknown,N,N,N,Y,N,N,Y,N,N,N,N,Proceeding Straight,Yes,Yes,Unknown,N,N,N,Y,N,N,Y,N,N,N,N,N,At or Below Limit,Low
2025,5,14,Tesla Model 3 2019,Consumer,Sunol,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Pickup Truck,Unknown,Proceeding Straight,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,N,N,N,At or Below Limit,High
2025,5,5,Tesla Model 3 2024,Consumer,Boca Raton,FL,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,"Other, see Narrative",Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Significantly Over,Medium
2025,5,0,Tesla Model 3 2022,Consumer,Coeur d�??Alene,ID,Intersection,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,Y,N,N,N,N,N,Making Left Turn,Yes,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2025,5,22,Tesla Model Y 2023,Consumer,Houston,TX,Intersection,Dry,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2025,5,22,Tesla Model Y 2021,Consumer,Boca Raton,FL,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,SUV,Unknown,Lane / Road Departure,Yes,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,At or Below Limit,High
2025,5,22,Tesla Model Y 2021,Consumer,Boca Raton,FL,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Yes,Unknown,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2025,5,14,Tesla Model S 2021,Consumer,Lynchburg,VA,Street,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Pickup Truck,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Yes,Unknown,N,N,N,N,N,N,N,Y,Y,N,N,N,Slightly Over,Very High
2025,5,20,Tesla Model 3 2025,Consumer,Houston,TX,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2025,4,1,Tesla Model Y 2023,Consumer,Carlsbad,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,No,Yes,Unknown,N,Y,N,N,Y,N,N,Y,N,N,N,N,Slightly Over,High
2025,4,23,Tesla Model Y 2024,Consumer,San Francisco,CA,Street,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,No,Yes,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2025,5,13,Tesla Model Y 2023,Consumer,Linden,NJ,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,High
2025,5,16,Tesla Model Y 2024,Consumer,Gaithersburg,MD,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2025,5,6,Tesla Model 3 2024,Consumer,Thonotosassa,FL,Intersection,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Proceeding Straight,Yes,Unknown,N,N,N,N,N,N,N,Y,Y,N,N,Making Right Turn,Yes,Unknown,Unknown,N,N,Y,Y,N,N,Y,N,N,N,N,N,At or Below Limit,Low
2025,5,1,Tesla Model 3 2021,Consumer,Memphis,TN,Street,Wet,No Unusual Conditions,Dark - Lighted,N,N,Y,N,Y,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Slightly Over,High
2025,5,1,Tesla Model Y 2021,Consumer,Laguna Niguel,CA,Street,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Pickup Truck,Unknown,Making Left Turn,Unknown,Unknown,N,N,N,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,N,N,N,N,N,N,At or Below Limit,Very High
2025,5,16,Tesla Model 3 2022,Consumer,Los Angeles,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,SUV,Unknown,Changing Lanes,Unknown,Unknown,Y,Y,Y,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,Y,Y,Y,N,N,At or Below Limit,High
2025,4,22,Tesla Model 3 2024,Consumer,Sarasota,FL,Street,Dry,Unknown,Daylight,Y,N,N,N,N,N,N,N,N,Unknown,No Injuries Reported,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2025,4,16,Tesla Model Y 2023,Consumer,Portland,OR,Highway / Freeway,Wet,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,High
2025,4,13,Tesla Model Y 2024,Consumer,Southlake,TX,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Passenger Car,Unknown,Proceeding Straight,Unknown,Unknown,Y,N,N,Y,N,N,Y,N,N,N,N,Proceeding Straight,Yes,Yes,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2025,4,22,Tesla Model 3 2020,Consumer,Round Rock,TX,Street,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Yes,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Making Left Turn,Yes,Unknown,Unknown,N,N,N,N,N,N,N,Y,Y,N,N,N,At or Below Limit,Very High
2025,4,7,Tesla Model 3 2025,Consumer,Fremont,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Making Left Turn,Unknown,Unknown,N,N,N,N,N,N,N,N,Y,N,N,Proceeding Straight,No,Yes,Unknown,N,N,N,Y,N,N,N,N,N,N,N,N,At or Below Limit,Low
2025,4,3,Tesla Model Y 2026,Consumer,Las Vegas,NV,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,N,N,N,N,N,Y,Y,N,N,Unknown,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Slightly Over,Low
2025,4,6,Tesla Cybertruck 2025,Consumer,Weston,MA,Street,Wet,No Unusual Conditions,Dark - Lighted,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,Y,Y,N,At or Below Limit,Low
2025,4,12,Tesla Model Y 2025,Consumer,Stockton,CA,Highway / Freeway,Dry,Unknown,Dark - Not Lighted,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Low
2025,4,5,Tesla Model Y 2020,Consumer,Oakland,CA,Highway / Freeway,Wet,No Unusual Conditions,Dark - Not Lighted,N,N,N,N,Y,N,N,N,N,Van,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,Y,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,Y,N,N,N,Slightly Over,Very High
2025,4,20,Tesla Model 3 2022,Consumer,Houston,TX,Intersection,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Passenger Car,Unknown,Proceeding Straight,Unknown,Unknown,N,N,N,N,N,N,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,N,N,N,N,N,N,At or Below Limit,High
2025,4,20,Tesla Model 3 2024,Consumer,Marlborough,MA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2025,4,3,Tesla Model 3 2023,Consumer,Woodstock,GA,Street,Dry,Unknown,Dark - Lighted,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Very High
2025,4,15,Tesla Model 3 2018,Consumer,Kingsbury,TX,Intersection,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Pickup Truck,Unknown,Proceeding Straight,Unknown,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Very High
2025,4,7,Tesla Model 3 2025,Consumer,Miami,FL,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,"Other, see Narrative",Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Low
2025,4,23,Tesla Model Y 2021,Consumer,Dorado,PR,Street,Dry,No Unusual Conditions,Dawn / Dusk,N,N,Y,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,Y,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,N,N,N,At or Below Limit,High
2025,4,21,Tesla Model 3 2023,Consumer,Three Rivers,MI,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2025,4,22,Tesla Model S 2021,Consumer,Reno,NV,Street,Dry,Unknown,Daylight,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2025,4,13,Tesla Model Y 2023,Consumer,Myerstown,PA,Street,Dry,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Very High
2025,4,19,Tesla Model X 2018,Consumer,Plant City,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2025,4,7,Tesla Model 3 2019,Consumer,El Segundo,CA,Intersection,Dry,No Unusual Conditions,Dark - Lighted,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,Moderately Over,Very High
2025,4,20,Tesla Model 3 2025,Consumer,Del Valle,TX,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2022,10,7,Tesla Model 3 2018,Consumer,Los Angeles,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2022,7,1,Tesla Model Y 2021,Consumer,Chicago,IL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2025,4,13,CADILLAC ESCALADE 2021,Consumer,Fallbrook,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,"No, see Narrative",N,Y,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Very High
2025,4,2,Tesla Model 3 2020,Consumer,Conyers,GA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,"Other, see Narrative",Yes,Unknown,Unknown,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Slightly Over,Very High
