year,month,hour,city,state,make,model,model_year,vin,mileage_category,weather,roadway_type,roadway_surface,lighting,sv_pre_crash_movement,cp_pre_crash_movement,collision_category,highest_injury_severity_alleged
2025,5,13,Corpus Christi,TX,Tesla,Model 3,2025,5YJ3E1EB2SF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,12,Lake City,SC,Tesla,Model 3,2020,5YJ3E1EA4LF,Low Medium,Cloudy,Rural Road,Dry,Daylight,Lane / Road Departure,Unknown,Top / Rollover / Unusual Impact,Unknown
2025,5,18,Norfolk,VA,Tesla,Model 3,2020,5YJ3E1EA3LF,High Medium,Cloudy,Street,Wet,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,5,15,Joppatowne,MD,Tesla,Model Y,2025,7SAYGDED5SA,Low,Clear,Intersection,Dry,Daylight,Unknown,Unknown,Other / Unknown,Serious
2025,5,18,Los Angeles,CA,Tesla,Model Y,2025,7SAYGDEE2SF,Low,Clear,Intersection,Dry,Daylight,Making Left Turn,Unknown,Other / Unknown,Unknown
2025,5,23,Los Banos,CA,Tesla,Model Y,2026,7SAYGDEE2TF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2025,5,18,Corona,CA,Tesla,Model 3,2018,5YJ3E1EA8JF,High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,2,Leander,TX,Tesla,Model 3,2025,5YJ3E1EA5SF,Low,Clear,Street,Dry,Dark - Lighted,Making Left Turn,Unknown,Other / Unknown,Unknown
2025,5,18,St. Louis,MO,Tesla,Model Y,2025,7SAYGDEE7SF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,4,Los Angeles,CA,Tesla,Model 3,2020,5YJ3E1EB2LF,Very High,Clear,Street,Dry,Dark - Lighted,"Other, see Narrative",Lane / Road Departure,SV Rear-Ended By CP,Unknown
2025,5,20,Pompano Beach,FL,Tesla,Model 3,2023,5YJ3E1EB1PF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,17,Joppatowne,MD,Tesla,Model Y,2024,7SAYGDEDXRF,Low,Clear,Intersection,Dry,Daylight,Proceeding Straight,Proceeding Straight,CP Rear-Ended By SV,Unknown
2025,5,22,Temple,TX,Tesla,Cybertruck,2024,7G2CEHED6RA,Low,Cloudy,Unknown,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,5,9,Sacramento,CA,Tesla,Model Y,2025,7SAYGDEE9SF,Low,Clear,Street,Dry,Dark - Lighted,Making Left Turn,Unknown,Other / Unknown,Unknown
2025,5,0,Houston,TX,Tesla,Model Y,2024,7SAYGDED7RA,Low,Cloudy,Intersection,Unknown,Unknown,Making Right Turn,Stopped,Head-On Collision,Unknown
2025,5,19,Montrose,CA,Tesla,Model Y,2024,7SAYGDED2RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,17,Mesquite,TX,Tesla,Model Y,2024,7SAYGAEE8RF,Low,Cloudy,Intersection,Dry,Daylight,Making Left Turn,Unknown,Other / Unknown,Unknown
2025,5,21,Barclay,MD,Tesla,Model 3,2024,5YJ3E1EAXRF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,8,Paterson,NJ,Tesla,Model Y,2024,7SAYGDEE7RA,Low Medium,Clear,Highway / Freeway,Wet,Dark - Lighted,Lane / Road Departure,Unknown,Top / Rollover / Unusual Impact,Unknown
2025,5,15,Bellflower,CA,Tesla,Model Y,2024,7SAYGDEE2RF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2025,5,15,North Hollywood,CA,Tesla,Model Y,2024,7SAYGDED8RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,7,Pismo Beach,CA,Tesla,Model 3,2024,5YJ3E1ET0RF,Low,Clear,Intersection,Dry,Dark - Lighted,Making Left Turn,Unknown,Other / Unknown,Unknown
2025,5,14,Milpitas,CA,Tesla,Model 3,2023,5YJ3E1EA2PF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,2,Oceanside,CA,Tesla,Model 3,2023,5YJ3E1EA2PF,Low Medium,Cloudy,Highway / Freeway,Dry,Daylight,Lane / Road Departure,Proceeding Straight,SV Rear-Ended By CP,Unknown
2025,5,21,Plano,TX,Tesla,Model Y,2020,5YJYGDEE6LF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2025,5,23,Tukwila,WA,Tesla,Model Y,2025,7SAYGDEF9SF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2025,5,18,San Antonio,TX,Ford,F150 Lighting,2024,1FT6W5L79RW,Low,Unknown,Highway / Freeway,Unknown,Unknown,Proceeding Straight,Proceeding Straight,Other / Unknown,Unknown
2025,5,22,Tracy,CA,Subaru,Crosstrek,2024,JF2GUADC5RH,Low,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,No Injuries Reported
2025,5,14,Long Beach,CA,Tesla,Model Y,2026,7SAYGDEE9TF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,22,Calabasas,CA,Tesla,Model Y,2024,7SAYGDEE2RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,9,Whittier,CA,Tesla,Model 3,2023,5YJ3E1EA3PF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2025,5,8,Las Vegas,NV,Tesla,Model Y,2025,7SAYGDED5SA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2025,5,16,Queens Village,NY,Tesla,Model 3,2025,5YJ3E1EB7SF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Proceeding Straight,CP Rear-Ended By SV,No Injuries Reported
2025,4,19,Pasadena,CA,Tesla,Model Y,2025,7SAYGDED2SF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2025,3,15,East Northport,NY,Tesla,Model Y,2021,5YJYGDEE6MF,Low,Clear,Intersection,Dry,Daylight,Making Left Turn,Proceeding Straight,Head-On Collision,Unknown
2025,3,18,Goodyear,AZ,Tesla,Model X,2017,5YJXCBE21HF,High Medium,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,"Other, see Narrative",SV Rear-Ended By CP,Unknown
2025,5,7,New Berlin,IL,Tesla,Model Y,2022,7SAYGAEE0NF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,NM Crossing Roadway,Other / Unknown,Unknown
2025,5,15,Gray Court,SC,Tesla,Model S,2023,5YJSA1E52PF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,6,Fremont,CA,Tesla,Model S,2021,5YJSA1E52MF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,16,Commerce,CA,Tesla,Model 3,2023,5YJ3E1EA7PF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Proceeding Straight,SV Rear-Ended By CP,Unknown
2025,5,22,Laingsburg,MI,Tesla,Model 3,2020,5YJ3E1EA3LF,High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,23,Dillon,MT,Subaru,Outback,2023,4S4BTALC2P3,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Moderate
2025,5,9,Stockton,CA,Tesla,Model Y,2022,7SAYGDEF5NF,High Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Lane / Road Departure,CP Rear-Ended By SV,Unknown
2025,5,13,Bradenton,FL,Tesla,Model Y,2022,7SAYGDEE8NF,Low Medium,Cloudy,Highway / Freeway,Dry,Daylight,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2025,5,16,San Diego,CA,Tesla,Model Y,2025,7SAYGDEF3SF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Stopped,CP Rear-Ended By SV,Unknown
2025,5,14,Sunol,CA,Tesla,Model 3,2019,5YJ3E1EB9KF,Low Medium,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Proceeding Straight,CP Rear-Ended By SV,Unknown
2025,5,5,Boca Raton,FL,Tesla,Model 3,2024,5YJ3E1EB6RF,Low,Clear,Street,Dry,Dark - Lighted,Lane / Road Departure,Unknown,Top / Rollover / Unusual Impact,Unknown
2025,5,0,Coeur dâ??Alene,ID,Tesla,Model 3,2022,5YJ3E1EB5NF,Low Medium,Clear,Intersection,Dry,Daylight,Making Left Turn,Proceeding Straight,Head-On Collision,Unknown
2025,3,17,Princess Anne,MD,Subaru,Outback,2020,4S4BTANC8L3,High Medium,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Moderate
2025,5,1,Clinton,NY,GMC,Yukon,2024,1GKS2EKL2RR,Low,Clear,Highway / Freeway,Unknown,Dark - Not Lighted,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2025,5,0,Boston,MA,Tesla,Model Y,2024,7SAYGDEE8RA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2025,5,19,Middletown,PA,Tesla,Model Y,2023,7SAYGDEE2PF,Low Medium,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,5,22,Houston,TX,Tesla,Model Y,2023,7SAYGDEE2PA,Low,Cloudy,Intersection,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,5,22,Boca Raton,FL,Tesla,Model Y,2021,5YJYGDEE2MF,Low Medium,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Lane / Road Departure,SV Rear-Ended By CP,Unknown
2025,5,22,Boca Raton,FL,Tesla,Model Y,2021,5YJYGAEE8MF,Low Medium,Cloudy,Highway / Freeway,Dry,Daylight,Lane / Road Departure,Proceeding Straight,CP Rear-Ended By SV,Unknown
2025,5,21,Palo Alto,CA,Tesla,Model Y,2021,7SAYGDED6RA,Low,Clear,Parking Lot,Dry,Daylight,"Other, see Narrative",Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2025,5,14,Lynchburg,VA,Tesla,Model S,2021,5YJSA1E5XMF,High Medium,Cloudy,Street,Dry,Daylight,Proceeding Straight,Proceeding Straight,SV Rear-Ended By CP,Unknown
2025,5,20,Houston,TX,Tesla,Model 3,2025,5YJ3E1EAXSF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,16,Greer,SC,Tesla,Model 3,2021,5YJ3E1EA9MF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2025,4,1,Carlsbad,CA,Tesla,Model Y,2023,7SAYGDEE3PA,Low Medium,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Proceeding Straight,SV Rear-Ended By CP,Unknown
2025,4,23,San Francisco,CA,Tesla,Model Y,2024,7SAYGDEE5RF,Low,Cloudy,Street,Dry,Daylight,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2025,5,13,Linden,NJ,Tesla,Model Y,2023,7SAYGDEE5PF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,16,Gaithersburg,MD,Tesla,Model Y,2024,7SAYGAEE4RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,5,6,Thonotosassa,FL,Tesla,Model 3,2024,5YJ3E1EA1RF,Low,Clear,Intersection,Dry,Dark - Lighted,Making Right Turn,Proceeding Straight,Head-On Collision,Unknown
2025,5,1,Memphis,TN,Tesla,Model 3,2021,5YJ3E1EA7MF,Low Medium,"Cloudy, Rain",Street,Wet,Dark - Lighted,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2025,5,1,London,KY,Tesla,Model 3,2022,5YJ3E1EB1NF,Low Medium,"Cloudy, Rain",Highway / Freeway,Wet,Dark - Not Lighted,Unknown,Unknown,Other / Unknown,Unknown
2025,5,1,Laguna Niguel,CA,Tesla,Model Y,2021,5YJYGDEE9MF,High Medium,Cloudy,Street,Dry,Daylight,Proceeding Straight,Making Left Turn,Head-On Collision,Unknown
2025,5,16,Los Angeles,CA,Tesla,Model 3,2022,5YJ3E1EA1NF,Low Medium,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Changing Lanes,SV Rear-Ended By CP,Unknown
2025,4,6,Orlando,FL,Tesla,Model 3,2020,5YJ3E1EB9LF,High Medium,Clear,Street,Dry,Dark - Lighted,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Unknown
2025,4,0,Camarillo,CA,Tesla,Model Y,2021,5YJYGDEE8MF,Low Medium,Cloudy,Parking Lot,Dry,Daylight,Lane / Road Departure,Unknown,Other / Unknown,No Injuries Reported
2025,4,22,Sarasota,FL,Tesla,Model 3,2024,5YJ3E1EA3RF,Low,Clear,Street,Dry,Daylight,Unknown,Unknown,Other / Unknown,No Injuries Reported
2025,5,22,South Brunswick,NJ,Tesla,Model Y,2024,7SAYGDEE5RF,Low,Cloudy,Street,Wet,Daylight,Unknown,Parked,CP Rear-Ended By SV,No Injuries Reported
2025,4,16,Portland,OR,Tesla,Model Y,2023,7SAYGDEE7PF,Low Medium,Cloudy,Highway / Freeway,Wet,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,4,12,Moore,OK,Tesla,Model 3,2023,5YJ3E1EB0PF,Low Medium,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,4,13,Southlake,TX,Tesla,Model Y,2024,7SAYGDEE5RA,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Proceeding Straight,CP Rear-Ended By SV,Unknown
2025,4,22,Round Rock,TX,Tesla,Model 3,2020,5YJ3E1EB7LF,High Medium,Cloudy,Street,Dry,Daylight,Making Left Turn,Proceeding Straight,SV Rear-Ended By CP,Unknown
2025,4,7,Fremont,CA,Tesla,Model 3,2025,5YJ3E1EB5SF,Low,Clear,Street,Dry,Dark - Lighted,Proceeding Straight,Making Left Turn,Head-On Collision,Unknown
2025,4,14,Lake Harmony,PA,Tesla,Model Y,2023,7SAYGDEE1PF,Low Medium,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Lane / Road Departure,Unknown,Other / Unknown,No Injuries Reported
2025,4,3,Las Vegas,NV,Tesla,Model Y,2026,7SAYGDEE8TF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Unknown,Lane / Road Departure,SV Rear-Ended By CP,Unknown
2025,4,23,Unknown,AZ,Tesla,Model 3,2025,5YJ3E1EB9SF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,6,Weston,MA,Tesla,Cybertruck,2025,7G2CEHED3SA,Low,Cloudy,Street,Wet,Dark - Lighted,Lane / Road Departure,Unknown,Top / Rollover / Unusual Impact,Unknown
2025,4,12,Stockton,CA,Tesla,Model Y,2025,7SAYGDED7SF,Low,Cloudy,Highway / Freeway,Dry,Dark - Not Lighted,Unknown,Unknown,Other / Unknown,Unknown
2025,4,5,Oakland,CA,Tesla,Model Y,2020,5YJYGDEF6LF,High Medium,Rain,Highway / Freeway,Wet,Dark - Not Lighted,Proceeding Straight,Lane / Road Departure,Side-Impact SV Right,Unknown
2025,4,20,Houston,TX,Tesla,Model 3,2022,5YJ3E1EB2NF,Low Medium,Cloudy,Intersection,Dry,Daylight,Proceeding Straight,Proceeding Straight,Head-On Collision,Unknown
2025,4,18,Mission Viejo,CA,Tesla,Model Y,2024,7SAYGDEE0RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,20,Paramus,NJ,Tesla,Cybertruck,2024,7G2CEHED7RA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,20,Marlborough,MA,Tesla,Model 3,2024,5YJ3E1EBXRF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,3,Woodstock,GA,Tesla,Model 3,2023,5YJ3E1EBXPF,High,Unknown,Street,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2025,4,15,Kingsbury,TX,Tesla,Model 3,2018,5YJ3E1EA2JF,High,Cloudy,Intersection,Dry,Daylight,Proceeding Straight,Proceeding Straight,CP Rear-Ended By SV,Unknown
2025,4,7,Miami,FL,Tesla,Model 3,2025,5YJ3E1EA1SF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2025,4,18,Northlake,IL,Tesla,Model X,2023,7SAXCDE58PF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,12,Columbus,OH,Tesla,Model Y,2021,5YJYGDEF0MF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,23,Dorado,PR,Tesla,Model Y,2021,5YJYGDEE3MF,Low Medium,Cloudy,Street,Dry,Dawn / Dusk,Lane / Road Departure,Proceeding Straight,Head-On Collision,Unknown
2025,4,21,Three Rivers,MI,Tesla,Model 3,2023,5YJ3E1EAXPF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,22,Reno,NV,Tesla,Model S,2021,5YJSA1E44MF,Low Medium,Clear,Street,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,4,13,Myerstown,PA,Tesla,Model Y,2023,7SAYGAEE3PF,Low Medium,Cloudy,Street,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,4,19,Plant City,FL,Tesla,Model X,2018,5YJXCBE24JF,Very High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,7,El Segundo,CA,Tesla,Model 3,2019,5YJ3E1EB5KF,High Medium,Cloudy,Intersection,Dry,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2025,4,20,Unknown,LA,Tesla,Model 3,2024,5YJ3E1ET8RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,0,Oakton,VA,Tesla,Model 3,2022,5YJ3E1EB9MF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,20,Del Valle,TX,Tesla,Model 3,2025,5YJ3E1EA5SF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,23,Lebec,CA,Tesla,Model 3,2023,5YJ3E1EA7PF,Low Medium,Cloudy,Parking Lot,Dry,Daylight,Parking Maneuver,Unknown,Other / Unknown,Unknown
2022,10,7,Los Angeles,CA,Tesla,Model 3,2018,5YJ3E1EA1JF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2022,7,1,Chicago,IL,Tesla,Model Y,2021,5YJYGDEE0MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,13,Fallbrook,CA,CADILLAC,ESCALADE,2021,1GYS3CKL1MR,High Medium,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2025,4,2,Conyers,GA,Tesla,Model 3,2020,5YJ3E1EA3LF,High Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,"Other, see Narrative",Unknown,Other / Unknown,Unknown
2025,4,2,Dundee,MI,Lincoln,Navigator,2025,5LMJJ3LG7SE,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,"Other, see Narrative",Other / Unknown,No Injuries Reported
2025,4,4,San Marcos,CA,Tesla,Model Y,2025,7SAYGDED6SF,Low,Clear,Street,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2025,4,23,Las Vegas,NV,Tesla,Model 3,2024,5YJ3E1ET5RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,23,St. Louis,MO,Tesla,Model 3,2020,5YJ3E1EA3LF,Low Medium,Cloudy,Street,Dry,Daylight,Making Left Turn,Unknown,Other / Unknown,Unknown
2025,4,9,Las Vegas,NV,Tesla,Model Y,2025,7SAYGDEF1SF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,16,Anaheim,CA,Tesla,Model S,2023,5YJSA1E55PF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,16,Riverton,UT,Tesla,Model 3,2024,5YJ3E1ET2RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,17,Sherman Oaks,CA,Tesla,Model 3,2024,5YJ3E1EA4RF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Proceeding Straight,SV Rear-Ended By CP,Unknown
2025,4,23,Anaheim,CA,Tesla,Model Y,2024,7SAYGAEE4RF,Low,Clear,Street,Dry,Daylight,Making Right Turn,Parked,Head-On Collision,Unknown
2025,4,7,Fort Lee,NJ,Tesla,Model Y,2025,7SAYGDEE7SA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2025,4,22,South Wales,NY,Tesla,Model Y,2024,7SAYGAEE0RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,13,Charlotte,NC,Tesla,Model 3,2025,5YJ3E1EAXSF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,2,Orlando,FL,Tesla,Model 3,2025,5YJ3E1EA2SF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Proceeding Straight,CP Rear-Ended By SV,Unknown
2025,4,21,Allentown,PA,Tesla,Model Y,2023,7SAYGDEF4PF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,4,18,Stockbridge,GA,Tesla,Model Y,2024,7SAYGDED2RF,Low,Clear,Highway / Freeway,Dry,Daylight,"Other, see Narrative",Unknown,Other / Unknown,Unknown
2025,4,21,Bakersfield,CA,Tesla,Model Y,2025,7SAYGAEE0SF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Proceeding Straight,CP Rear-Ended By SV,Unknown
2025,4,10,San Francisco,CA,Tesla,Cybertruck,2024,7G2CEHED8RA,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2025,4,1,Buckholts,TX,Tesla,Model 3,2023,5YJ3E1EA7PF,Low Medium,Clear,Highway / Freeway,Dry,Dawn / Dusk,Lane / Road Departure,Unknown,Top / Rollover / Unusual Impact,Unknown
2025,4,8,Lewisville,TX,Tesla,Model Y,2023,7SAYGDEE8PA,High,Clear,Intersection,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2025,4,3,Morrow,GA,Tesla,Model Y,2023,7SAYGDEE0PF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,0,San Leandro,CA,Tesla,Model Y,2023,7SAYGDEDXPF,Low,Clear,Highway / Freeway,Dry,Daylight,Unknown,Unknown,CP Rear-Ended By SV,Unknown
2025,4,19,Sunol,CA,Tesla,Model Y,2024,7SAYGAEE2RF,Low,Clear,Highway / Freeway,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,4,18,Canyon,CA,Tesla,Model 3,2022,5YJ3E1EB2NF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,19,Aurora,CO,Tesla,Model 3,2019,5YJ3E1EB2KF,High Medium,Clear,Highway / Freeway,Dry,Daylight,Changing Lanes,Changing Lanes,SV Rear-Ended By CP,Unknown
2025,4,11,Pollocksville,NC,Tesla,Model 3,2024,5YJ3E1EA4RF,Low,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Lane / Road Departure,Unknown,Top / Rollover / Unusual Impact,Unknown
2025,4,16,Walnut Creek,CA,Tesla,Model Y,2025,7SAYGDEE1SF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,17,El Paso,TX,Tesla,Cybertruck,2024,7G2CEHED6RA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,23,Los Angeles,CA,Tesla,Model Y,2024,7SAYGDED5RF,Low,Clear,Highway / Freeway,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2025,4,2,Austin,TX,Tesla,Model Y,2020,5YJYGDEE3LF,High Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Lane / Road Departure,CP Rear-Ended By SV,Unknown
2025,4,17,Long Beach,CA,Tesla,Model Y,2021,5YJYGDEE2MF,Low Medium,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Proceeding Straight,SV Rear-Ended By CP,Unknown
2025,4,21,West,TX,Tesla,Model 3,2024,5YJ3E1ET1RF,Low,Clear,Highway / Freeway,Dry,Daylight,Stopped,Proceeding Straight,SV Rear-Ended By CP,Unknown
2025,4,22,Los Angeles,CA,Tesla,Model 3,2025,5YJ3E1ET7SF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2025,4,0,Long Beach,CA,Tesla,Model X,2023,7SAXCDE57PF,Low,Clear,Street,Dry,Daylight,Proceeding Straight,Lane / Road Departure,SV Rear-Ended By CP,Unknown
2025,4,20,Jericho,NY,Tesla,Model X,2018,5YJXCAE25JF,High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,13,Wycombe,PA,Tesla,Model 3,2025,5YJ3E1EBXSF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2025,4,16,Orinda,CA,Tesla,Model Y,2022,7SAYGAEE6NF,Low Medium,Cloudy,Highway / Freeway,Wet,Daylight,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2024,10,6,JONESTOWN,PA,GMC,Sierra Crew Cab,2024,1GTUUHELXRZ,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,No Injuries Reported
2025,4,20,Pattronsburg,MO,Tesla,Model Y,2024,7SAYGDEEXRA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Fatality
2025,3,11,Lake Arrowhead,CA,Tesla,Model 3,2019,5YJ3E1EA2KF,High Medium,Clear,Street,Dry,Dark - Lighted,Lane / Road Departure,Parked,Head-On Collision,No Injuries Reported
